File_ID,File_name,Topic_ID,Tag_ID,Tag_Name,Created_Year,Created_Month
2503,5914_EMRAP_2019_06_June_Track07_HeatStroke_EMINT022519_mst_FINAL.mp3,5914,1,Pediatrics,2019,06_June
2503,5914_EMRAP_2019_06_June_Track07_HeatStroke_EMINT022519_mst_FINAL.mp3,5914,2,Toxicology/Pharmacology,2019,06_June
2503,5914_EMRAP_2019_06_June_Track07_HeatStroke_EMINT022519_mst_FINAL.mp3,5914,22,Airway,2019,06_June
2503,5914_EMRAP_2019_06_June_Track07_HeatStroke_EMINT022519_mst_FINAL.mp3,5914,37,Geriatrics,2019,06_June
2504,5915_EMRAP_2019_06_June_Track08_PRM_DKA_EMPHM020719_mst_FINAL.mp3,5915,2,Toxicology/Pharmacology,2019,06_June
2505,5916_EMRAP_2019_06_June_Track09_Antibiotic_EMINT121518_mst_FINAL_2.mp3,5916,2,Toxicology/Pharmacology,2019,06_June
2505,5916_EMRAP_2019_06_June_Track09_Antibiotic_EMINT121518_mst_FINAL_2.mp3,5916,9,Infectious Disease,2019,06_June
2506,5917_EMRAP_2019_06_June_Track10_CCM_Dexmetetomidine_EMINT011519_mst_FINAL.mp3,5917,22,Airway,2019,06_June
2506,5917_EMRAP_2019_06_June_Track10_CCM_Dexmetetomidine_EMINT011519_mst_FINAL.mp3,5917,62,Critical Care,2019,06_June
2507,5918_EMRAP_2019_06_June_Track11_SGW_ChestTubes_EMSGW022619_mst_FINAL.mp3,5918,5,Trauma,2019,06_June
2507,5918_EMRAP_2019_06_June_Track11_SGW_ChestTubes_EMSGW022619_mst_FINAL.mp3,5918,130,Pediatric Trauma,2019,06_June
2507,5918_EMRAP_2019_06_June_Track11_SGW_ChestTubes_EMSGW022619_mst_FINAL.mp3,5918,156,Procedural Skills,2019,06_June
2508,5919_EMRAP_2019_06_June_Track12_ChildAbuse_EMINT011519_mst_FINAL.mp3,5919,1,Pediatrics,2019,06_June
2508,5919_EMRAP_2019_06_June_Track12_ChildAbuse_EMINT011519_mst_FINAL.mp3,5919,130,Pediatric Trauma,2019,06_June
2509,5920_EMRAP_2019_06_June_Track13_JuneMailbag_EMMLB062019_mst_FINAL.mp3,5920,2,Toxicology/Pharmacology,2019,06_June
2509,5920_EMRAP_2019_06_June_Track13_JuneMailbag_EMMLB062019_mst_FINAL.mp3,5920,29,Dermatology,2019,06_June
2510,5921_EMRAP_2019_06_June_Track14_JuneMega_EMSUM062019_mst_FINAL.mp3,5921,443,MegaSummary,2019,06_June
2547,5940_EMRAP_2019_07_July_Written_Summary.pdf,5940,85,N/A,2019,07_July
2547,5940_EMRAP_2019_07_July_Written_Summary.pdf,5940,474,Written Summary,2019,07_July
2548,5941_EMRAP_2019_07_July_Track01_July_Introduction_EMOPN072019_mst_FINAL_2.mp3,5941,475,Monthly Introduction,2019,07_July
2549,5942_EMRAP_2019_07_July_Track02_ChangeofHeart_EMINT040319_mst_FINAL_2.mp3,5942,16,Cardiology,2019,07_July
2551,5944_EMRAP_2019_07_July_Track04_BupivicaineTox_EMCCM021419_mst_FINAL.mp3,5944,2,Toxicology/Pharmacology,2019,07_July
2551,5944_EMRAP_2019_07_July_Track04_BupivicaineTox_EMCCM021419_mst_FINAL.mp3,5944,5,Trauma,2019,07_July
2551,5944_EMRAP_2019_07_July_Track04_BupivicaineTox_EMCCM021419_mst_FINAL.mp3,5944,23,Pain Management,2019,07_July
2551,5944_EMRAP_2019_07_July_Track04_BupivicaineTox_EMCCM021419_mst_FINAL.mp3,5944,156,Procedural Skills,2019,07_July
2552,5943_EMRAP_2019_07_July_Track03_PedsStatus_EMPED022119_mst_FINAL.mp3,5943,1,Pediatrics,2019,07_July
2552,5943_EMRAP_2019_07_July_Track03_PedsStatus_EMPED022119_mst_FINAL.mp3,5943,4,Neurology,2019,07_July
2553,5945_EMRAP_2019_07_July_Track05_UnderPressor_EMINT02012019_mst_FINAL.mp3,5945,85,N/A,2019,07_July
2554,5946_EMRAP_2019_07_July_Track06_CCM_BVM_EMCCM030119_mst_FINAL.mp3,5946,22,Airway,2019,07_July
2554,5946_EMRAP_2019_07_July_Track06_CCM_BVM_EMCCM030119_mst_FINAL.mp3,5946,46,EMS/Pre-Hospital Care,2019,07_July
2554,5946_EMRAP_2019_07_July_Track06_CCM_BVM_EMCCM030119_mst_FINAL.mp3,5946,156,Procedural Skills,2019,07_July
2555,5947_EMRAP_2019_07_July_Track07_PP_Fever_EMPED030919_mst_FINAL.mp3,5947,1,Pediatrics,2019,07_July
2556,5948_EMRAP_2019_07_July_Track08_PartnerViolence_EMINT030419_mst_FINAL.mp3,5948,476,Domestic Violence,2019,07_July
2557,5949_EMRAP_2019_07_July_Track09_ProceduralTips_EMCCM021519_mst_FINAL.mp3,5949,2,Toxicology/Pharmacology,2019,07_July
2557,5949_EMRAP_2019_07_July_Track09_ProceduralTips_EMCCM021519_mst_FINAL.mp3,5949,5,Trauma,2019,07_July
2557,5949_EMRAP_2019_07_July_Track09_ProceduralTips_EMCCM021519_mst_FINAL.mp3,5949,23,Pain Management,2019,07_July
2557,5949_EMRAP_2019_07_July_Track09_ProceduralTips_EMCCM021519_mst_FINAL.mp3,5949,156,Procedural Skills,2019,07_July
2558,5950_EMRAP_2019_07_July_Track10_RM_NewYears_EMRLM04012019_mst_FINAL.mp3,5950,9,Infectious Disease,2019,07_July
2558,5950_EMRAP_2019_07_July_Track10_RM_NewYears_EMRLM04012019_mst_FINAL.mp3,5950,46,EMS/Pre-Hospital Care,2019,07_July
2559,5951_EMRAP_2019_07_July_Track11_Neonatal_EMINT040419_mst_FINAL.mp3,5951,1,Pediatrics,2019,07_July
2560,5952_EMRAP_2019_07_July_Track12_STR_Lights_EMSTR120518_RERERCORD_mst_FINAL.mp3,5952,46,EMS/Pre-Hospital Care,2019,07_July
2561,5953_EMRAP_2019_07_July_Track13_Mailbag_EMMLB072019_mst_FINAL.mp3,5953,85,N/A,2019,07_July
2562,5954_EMRAP_2019_07_July_Track14_MegaSummary_EMSUM072019_mst_FINAL.mp3,5954,85,N/A,2019,07_July
2564,5955_EMRAP_Board_Review_Questions_2019_07_July_Vol.19_07.pdf,5955,249,Board Review Questions,2019,07_July
2565,5956_EMRAP_Board_Review_Answers_2019_07_July_Vol.19_07.pdf,5956,248,Board Review Answers,2019,07_July
2566,5957_EMRAP_2019_08_August_Written_Summary.pdf,5957,474,Written Summary,2019,08_August
2567,5958_EMRAP_2019_08_August_Track01_August_Introduction_EMOPN082019_FINAL.mp3,5958,475,Monthly Introduction,2019,08_August
2568,5959_EMRAP_2019_08_August_Track02_CCM_Reversal_EMDAV030119_FINAL.mp3,5959,2,Toxicology/Pharmacology,2019,08_August
2568,5959_EMRAP_2019_08_August_Track02_CCM_Reversal_EMDAV030119_FINAL.mp3,5959,16,Cardiology,2019,08_August
2568,5959_EMRAP_2019_08_August_Track02_CCM_Reversal_EMDAV030119_FINAL.mp3,5959,145,Vascular,2019,08_August
2568,5959_EMRAP_2019_08_August_Track02_CCM_Reversal_EMDAV030119_FINAL.mp3,5959,148,Venous Thromboembolism,2019,08_August
2569,5960_EMRAP_2019_08_August_Track03_EqualAccess_EMINT052319_FINAL.mp3,5960,63,Cultural Competence,2019,08_August
2569,5960_EMRAP_2019_08_August_Track03_EqualAccess_EMINT052319_FINAL.mp3,5960,476,Domestic Violence,2019,08_August
2569,5960_EMRAP_2019_08_August_Track03_EqualAccess_EMINT052319_FINAL.mp3,5960,477,Health Care Disparities,2019,08_August
2570,5961_EMRAP_2019_08_August_Track04_PedsIntubationP1_EMCMR040919_FINAL.mp3,5961,1,Pediatrics,2019,08_August
2570,5961_EMRAP_2019_08_August_Track04_PedsIntubationP1_EMCMR040919_FINAL.mp3,5961,22,Airway,2019,08_August
2570,5961_EMRAP_2019_08_August_Track04_PedsIntubationP1_EMCMR040919_FINAL.mp3,5961,156,Procedural Skills,2019,08_August
2571,5962_EMRAP_2019_08_August_Track05_BlastInjuries_EMINT040919_FINAL.mp3,5962,5,Trauma,2019,08_August
2571,5962_EMRAP_2019_08_August_Track05_BlastInjuries_EMINT040919_FINAL.mp3,5962,46,EMS/Pre-Hospital Care,2019,08_August
2571,5962_EMRAP_2019_08_August_Track05_BlastInjuries_EMINT040919_FINAL.mp3,5962,478,Disaster,2019,08_August
2572,5963_EMRAP_2019_08_August_Track06_Mystery_EMINT051019_FINAL.mp3,5963,9,Infectious Disease,2019,08_August
2573,5964_EMRAP_2019_08_August_Track07_PedsIntubationP2_EMCMR040919_FINAL.mp3,5964,1,Pediatrics,2019,08_August
2573,5964_EMRAP_2019_08_August_Track07_PedsIntubationP2_EMCMR040919_FINAL.mp3,5964,22,Airway,2019,08_August
2573,5964_EMRAP_2019_08_August_Track07_PedsIntubationP2_EMCMR040919_FINAL.mp3,5964,156,Procedural Skills,2019,08_August
2574,5965_EMRAP_2019_08_August_Track08_CC_MJ_EMCAR05052019_FINAL.mp3,5965,16,Cardiology,2019,08_August
2575,5966_EMRAP_2019_08_August_Track09_PP_FloppyBaby_EMPED050519_FINAL.mp3,5966,1,Pediatrics,2019,08_August
2575,5966_EMRAP_2019_08_August_Track09_PP_FloppyBaby_EMPED050519_FINAL.mp3,5966,9,Infectious Disease,2019,08_August
2576,5967_EMRAP_2019_08_August_Track10_RM_FishHook_EMRLM042519_FINAL.mp3,5967,5,Trauma,2019,08_August
2576,5967_EMRAP_2019_08_August_Track10_RM_FishHook_EMRLM042519_FINAL.mp3,5967,156,Procedural Skills,2019,08_August
2577,5968_EMRAP_2019_08_August_Track11_PRM_DOACandKidney_EMPRM050119_FINAL.mp3,5968,2,Toxicology/Pharmacology,2019,08_August
2578,5969_EMRAP_2019_08_August_Track12_MLB_BackPain_EMMLB042319_FINAL.mp3,5969,2,Toxicology/Pharmacology,2019,08_August
2578,5969_EMRAP_2019_08_August_Track12_MLB_BackPain_EMMLB042319_FINAL.mp3,5969,15,Risk Management/Medical Errors Prevention,2019,08_August
2578,5969_EMRAP_2019_08_August_Track12_MLB_BackPain_EMMLB042319_FINAL.mp3,5969,17,Medicolegal,2019,08_August
2578,5969_EMRAP_2019_08_August_Track12_MLB_BackPain_EMMLB042319_FINAL.mp3,5969,22,Airway,2019,08_August
2578,5969_EMRAP_2019_08_August_Track12_MLB_BackPain_EMMLB042319_FINAL.mp3,5969,23,Pain Management,2019,08_August
2578,5969_EMRAP_2019_08_August_Track12_MLB_BackPain_EMMLB042319_FINAL.mp3,5969,144,Patient Safety,2019,08_August
2578,5969_EMRAP_2019_08_August_Track12_MLB_BackPain_EMMLB042319_FINAL.mp3,5969,147,Opioids,2019,08_August
2579,5970_EMRAP_2019_08_August_Track13_AugustMailbag_EMLB082019_FINAL.mp3,5970,479,Mailbag,2019,08_August
2580,5971_EMRAP_2019_08_August_Track14_AugustSummary_EMSUM082019_FINAL.mp3,5971,443,MegaSummary,2019,08_August
2581,5972_EMRAP_Board_Review_Questions_2019_08_August_Vol.19_08.pdf,5972,249,Board Review Questions,2019,08_August
2582,5973_EMRAP_Board_Review_Answers_2019_08_August_Vol.19_08.pdf,5973,248,Board Review Answers,2019,08_August
2646,5997_EMRAP_2019_09_September_Written_Summary.pdf,5997,474,Written Summary,2019,09_September
2647,5998_EMRAP_2019_09_September_Track01_September_Introduction_EMOPN092019_FINAL.mp3,5998,475,Monthly Introduction,2019,09_September
2648,5999_EMRAP_2019_09_September_Track02_Helicopter_EMINT052619_FINAL.mp3,5999,46,EMS/Pre-Hospital Care,2019,09_September
2649,6000_EMRAP_2019_09_September_Track03_TOX_Dialysis_EMTOX052219_FINAL.mp3,6000,2,Toxicology/Pharmacology,2019,09_September
2650,6001_EMRAP_2019_09_September_Track04_PerhositalLVOID_EMINT051919_FINAL.mp3,6001,4,Neurology,2019,09_September
2650,6001_EMRAP_2019_09_September_Track04_PerhositalLVOID_EMINT051919_FINAL.mp3,6001,46,EMS/Pre-Hospital Care,2019,09_September
2650,6001_EMRAP_2019_09_September_Track04_PerhositalLVOID_EMINT051919_FINAL.mp3,6001,50,Stroke,2019,09_September
2651,6002_EMRAP_2019_09_September_Track05_SGW_ATLS_10_EMINT060319_FINAL.mp3,6002,5,Trauma,2019,09_September
2651,6002_EMRAP_2019_09_September_Track05_SGW_ATLS_10_EMINT060319_FINAL.mp3,6002,46,EMS/Pre-Hospital Care,2019,09_September
2652,6003_EMRAP_2019_09_September_Track06_RLM_DKAandSepsis_EMRLM060119_FINAL.mp3,6003,9,Infectious Disease,2019,09_September
2652,6003_EMRAP_2019_09_September_Track06_RLM_DKAandSepsis_EMRLM060119_FINAL.mp3,6003,22,Airway,2019,09_September
2652,6003_EMRAP_2019_09_September_Track06_RLM_DKAandSepsis_EMRLM060119_FINAL.mp3,6003,27,Sepsis,2019,09_September
2653,6004_EMRAP_2019_09_September_Track07_DVT_EMINT010619_FINAL.mp3,6004,16,Cardiology,2019,09_September
2653,6004_EMRAP_2019_09_September_Track07_DVT_EMINT010619_FINAL.mp3,6004,34,Ultrasound,2019,09_September
2654,6005_EMRAP_2019_09_September_Track08_AgainstStress_EMCOM060119_FINAL.mp3,6005,16,Cardiology,2019,09_September
2654,6005_EMRAP_2019_09_September_Track08_AgainstStress_EMCOM060119_FINAL.mp3,6005,135,ACS,2019,09_September
2654,6005_EMRAP_2019_09_September_Track08_AgainstStress_EMCOM060119_FINAL.mp3,6005,136,Acute Coronary Syndrome,2019,09_September
2654,6005_EMRAP_2019_09_September_Track08_AgainstStress_EMCOM060119_FINAL.mp3,6005,142,STEMI,2019,09_September
2655,6006_EMRAP_2019_09_September_Track09_Breastfeeding_EMINT052919_FINAL.mp3,6006,42,Women's Health,2019,09_September
2655,6006_EMRAP_2019_09_September_Track09_Breastfeeding_EMINT052919_FINAL.mp3,6006,78,OB/GYN,2019,09_September
2656,6007_EMRAP_2019_09_September_Track10_RASP_EMINT091918_FINAL.mp3,6007,5,Trauma,2019,09_September
2656,6007_EMRAP_2019_09_September_Track10_RASP_EMINT091918_FINAL.mp3,6007,9,Infectious Disease,2019,09_September
2656,6007_EMRAP_2019_09_September_Track10_RASP_EMINT091918_FINAL.mp3,6007,15,Risk Management/Medical Errors Prevention,2019,09_September
2656,6007_EMRAP_2019_09_September_Track10_RASP_EMINT091918_FINAL.mp3,6007,144,Patient Safety,2019,09_September
2656,6007_EMRAP_2019_09_September_Track10_RASP_EMINT091918_FINAL.mp3,6007,152,HIV/AIDS,2019,09_September
2657,6008_EMRAP_2019_09_September_Track11_TOX_ECMO_EMTOX052519_FINAL.mp3,6008,2,Toxicology/Pharmacology,2019,09_September
2658,6009_EMRAP_2019_09_September_Track12_Superstitions_EMINT052419_FINAL.mp3,6009,526,Superstitions,2019,09_September
2659,6010_EMRAP_2019_09_September_Track13_POCUS_EMINT052919_FINAL.mp3,6010,16,Cardiology,2019,09_September
2659,6010_EMRAP_2019_09_September_Track13_POCUS_EMINT052919_FINAL.mp3,6010,34,Ultrasound,2019,09_September
2660,6011_EMRAP_2019_09_September_Track14_SeptemberMailbag_EMLB092019_FINAL.mp3,6011,2,Toxicology/Pharmacology,2019,09_September
2660,6011_EMRAP_2019_09_September_Track14_SeptemberMailbag_EMLB092019_FINAL.mp3,6011,15,Risk Management/Medical Errors Prevention,2019,09_September
2660,6011_EMRAP_2019_09_September_Track14_SeptemberMailbag_EMLB092019_FINAL.mp3,6011,17,Medicolegal,2019,09_September
2660,6011_EMRAP_2019_09_September_Track14_SeptemberMailbag_EMLB092019_FINAL.mp3,6011,144,Patient Safety,2019,09_September
2661,6012_EMRAP_2019_09_September_Track15_SeptemberSummary_EMSUM092019_FINAL.mp3,6012,443,MegaSummary,2019,09_September
2663,6013_EMRAP_2019_10_October_Written_Summary.pdf,6013,474,Written Summary,2019,10_October
2664,6014_EMRAP_2019_10_October_Track01_Intro_EMOPN102019_FINAL.mp3,6014,475,Monthly Introduction,2019,10_October
2665,6015_EMRAP_2019_10_October_Track02_Hemophilia_EMINT052219_FINAL_2.mp3,6015,5,Trauma,2019,10_October
2665,6015_EMRAP_2019_10_October_Track02_Hemophilia_EMINT052219_FINAL_2.mp3,6015,31,Hematology,2019,10_October
2665,6015_EMRAP_2019_10_October_Track02_Hemophilia_EMINT052219_FINAL_2.mp3,6015,130,Pediatric Trauma,2019,10_October
2666,6016_EMRAP_2019_10_October_Track03_TramadolOD_EMINT052119_FINAL.mp3,6016,2,Toxicology/Pharmacology,2019,10_October
2667,6017_EMRAP_2019_10_October_Track04_CIN_EMCOM061719_FINAL.mp3,6017,15,Risk Management/Medical Errors Prevention,2019,10_October
2667,6017_EMRAP_2019_10_October_Track04_CIN_EMCOM061719_FINAL.mp3,6017,144,Patient Safety,2019,10_October
2668,6018_EMRAP_2019_10_October_Track05_RFC_Ketamine_EMCMR052019_FINAL.mp3,6018,2,Toxicology/Pharmacology,2019,10_October
2669,6019_EMRAP_2019_10_October_Track06_CCM_HyperkalemiaP1_EMCCM061819_FINAL.mp3,6019,62,Critical Care,2019,10_October
2670,6020_EMRAP_2019_10_October_Track07_mlb_discharge_EMMLB061019_FINAL.mp3,6020,15,Risk Management/Medical Errors Prevention,2019,10_October
2670,6020_EMRAP_2019_10_October_Track07_mlb_discharge_EMMLB061019_FINAL.mp3,6020,144,Patient Safety,2019,10_October
2671,6021_EMRAP_2019_10_October_Track08_CC_PostArrest_EMINT052519_FINAL.mp3,6021,16,Cardiology,2019,10_October
2671,6021_EMRAP_2019_10_October_Track08_CC_PostArrest_EMINT052519_FINAL.mp3,6021,135,ACS,2019,10_October
2671,6021_EMRAP_2019_10_October_Track08_CC_PostArrest_EMINT052519_FINAL.mp3,6021,136,Acute Coronary Syndrome,2019,10_October
2671,6021_EMRAP_2019_10_October_Track08_CC_PostArrest_EMINT052519_FINAL.mp3,6021,142,STEMI,2019,10_October
2672,6022_EMRAP_2019_10_October_Track09_ERHandwashing_EMCOM060319_FINAL.mp3,6022,9,Infectious Disease,2019,10_October
2672,6022_EMRAP_2019_10_October_Track09_ERHandwashing_EMCOM060319_FINAL.mp3,6022,15,Risk Management/Medical Errors Prevention,2019,10_October
2672,6022_EMRAP_2019_10_October_Track09_ERHandwashing_EMCOM060319_FINAL.mp3,6022,27,Sepsis,2019,10_October
2672,6022_EMRAP_2019_10_October_Track09_ERHandwashing_EMCOM060319_FINAL.mp3,6022,144,Patient Safety,2019,10_October
2673,6023_EMRAP_2019_10_October_Track10_Hyperthyroidsim_EMINT062519_FINAL.mp3,6023,62,Critical Care,2019,10_October
2673,6023_EMRAP_2019_10_October_Track10_Hyperthyroidsim_EMINT062519_FINAL.mp3,6023,234,Endocrine,2019,10_October
2674,6024_EMRAP_2019_10_October_Track11_LawEnforcements_EMINT072919_FINAL.mp3,6024,5,Trauma,2019,10_October
2674,6024_EMRAP_2019_10_October_Track11_LawEnforcements_EMINT072919_FINAL.mp3,6024,15,Risk Management/Medical Errors Prevention,2019,10_October
2674,6024_EMRAP_2019_10_October_Track11_LawEnforcements_EMINT072919_FINAL.mp3,6024,17,Medicolegal,2019,10_October
2674,6024_EMRAP_2019_10_October_Track11_LawEnforcements_EMINT072919_FINAL.mp3,6024,46,EMS/Pre-Hospital Care,2019,10_October
2674,6024_EMRAP_2019_10_October_Track11_LawEnforcements_EMINT072919_FINAL.mp3,6024,140,Ethics,2019,10_October
2674,6024_EMRAP_2019_10_October_Track11_LawEnforcements_EMINT072919_FINAL.mp3,6024,144,Patient Safety,2019,10_October
2675,6025_EMRAP_2019_10_October_Track12_CCM_HyperkalemiaP2_EMCCM061819_FINAL.mp3,6025,62,Critical Care,2019,10_October
2676,6026_EMRAP_2019_10_October_Track13_OctMailbag_EMMLB102019_FINAL.mp3,6026,479,Mailbag,2019,10_October
2677,6027_EMRAP_2019_10_October_Track14_MegaSummary_EMSUM102019_FINAL.mp3,6027,443,MegaSummary,2019,10_October
2685,6029_ROP_2019_09_September_Introduction.pdf,6029,527,Auditory,2019,09_September
2685,6029_ROP_2019_09_September_Introduction.pdf,6029,528,Hearing Loss,2019,09_September
2686,6029_ROP_2019_09_September_Track01_Introduction_082319_mst_FINAL.mp3,6029,527,Auditory,2019,09_September
2686,6029_ROP_2019_09_September_Track01_Introduction_082319_mst_FINAL.mp3,6029,528,Hearing Loss,2019,09_September
2752,6061_EMRAP_2019_11_November_Written_Summary.pdf,6061,474,Written Summary,2019,11_November
2753,6062_EMRAP_2019_11_November_Track01_Intro__EMOPN112019_mst_FINAL_CoreP_Update.mp3,6062,9,Infectious Disease,2019,11_November
2754,6063_EMRAP_2019_11_November_Track02_ZappedP1_EMINT080119_mst_FINAL.mp3,6063,5,Trauma,2019,11_November
2754,6063_EMRAP_2019_11_November_Track02_ZappedP1_EMINT080119_mst_FINAL.mp3,6063,130,Pediatric Trauma,2019,11_November
2754,6063_EMRAP_2019_11_November_Track02_ZappedP1_EMINT080119_mst_FINAL.mp3,6063,156,Procedural Skills,2019,11_November
2755,6064_EMRAP_2019_11_November_Track03_CC_Snycope_EMCAR070219_mst_FINAL.mp3,6064,16,Cardiology,2019,11_November
2756,6065_EMRAP_2019_11_November_Track04_Suggamadex_EMSTR070319_mst_FINAL.mp3,6065,2,Toxicology/Pharmacology,2019,11_November
2757,6066_EMRAP_2019_11_November_Track05_RLM_Amish_EMRLM030519_mst_FINAL.mp3,6066,1,Pediatrics,2019,11_November
2757,6066_EMRAP_2019_11_November_Track05_RLM_Amish_EMRLM030519_mst_FINAL.mp3,6066,9,Infectious Disease,2019,11_November
2757,6066_EMRAP_2019_11_November_Track05_RLM_Amish_EMRLM030519_mst_FINAL.mp3,6066,63,Cultural Competence,2019,11_November
2758,6067_EMRAP_2019_11_November_Track06_PosteriorStroke_EMINT062419_mst_FINAL.mp3,6067,4,Neurology,2019,11_November
2758,6067_EMRAP_2019_11_November_Track06_PosteriorStroke_EMINT062419_mst_FINAL.mp3,6067,37,Geriatrics,2019,11_November
2758,6067_EMRAP_2019_11_November_Track06_PosteriorStroke_EMINT062419_mst_FINAL.mp3,6067,50,Stroke,2019,11_November
2759,6068_EMRAP_2019_11_November_Track07_SGW_ATLSP2_EMSGW072919_mst_FINAL.mp3,6068,5,Trauma,2019,11_November
2759,6068_EMRAP_2019_11_November_Track07_SGW_ATLSP2_EMSGW072919_mst_FINAL.mp3,6068,130,Pediatric Trauma,2019,11_November
2760,6069_EMRAP_2019_11_November_Track08_BRASH_EMINT070119_mst_FINAL.mp3,6069,16,Cardiology,2019,11_November
2760,6069_EMRAP_2019_11_November_Track08_BRASH_EMINT070119_mst_FINAL.mp3,6069,37,Geriatrics,2019,11_November
2760,6069_EMRAP_2019_11_November_Track08_BRASH_EMINT070119_mst_FINAL.mp3,6069,589,Brash,2019,11_November
2761,6070_EMRAP_2019_11_November_Track09_PED_Weakness_EMPED1619_mst_FINAL.mp3,6070,1,Pediatrics,2019,11_November
2761,6070_EMRAP_2019_11_November_Track09_PED_Weakness_EMPED1619_mst_FINAL.mp3,6070,4,Neurology,2019,11_November
2761,6070_EMRAP_2019_11_November_Track09_PED_Weakness_EMPED1619_mst_FINAL.mp3,6070,590,Diffuse Weakness,2019,11_November
2762,6071_EMRAP_2019_11_November_Track10_RareProcedures_EMINT071719_mst_FINAL.mp3,6071,156,Procedural Skills,2019,11_November
2762,6071_EMRAP_2019_11_November_Track10_RareProcedures_EMINT071719_mst_FINAL.mp3,6071,591,Rare Procedures,2019,11_November
2763,6072_EMRAP_2019_11_November_Track11_ZappedP2_Lighting_EMINT080119_mst_FINAL.mp3,6072,5,Trauma,2019,11_November
2763,6072_EMRAP_2019_11_November_Track11_ZappedP2_Lighting_EMINT080119_mst_FINAL.mp3,6072,130,Pediatric Trauma,2019,11_November
2763,6072_EMRAP_2019_11_November_Track11_ZappedP2_Lighting_EMINT080119_mst_FINAL.mp3,6072,156,Procedural Skills,2019,11_November
2764,6073_EMRAP_2019_11_November_Track12_NovMail_EMMLB112019_mst_FINAL.mp3,6073,479,Mailbag,2019,11_November
2765,6074_EMRAP_2019_11_November_Track13_MegaSummary_EMSUM112019_mst_FINAL.mp3,6074,85,N/A,2019,11_November
2765,6074_EMRAP_2019_11_November_Track13_MegaSummary_EMSUM112019_mst_FINAL.mp3,6074,443,MegaSummary,2019,11_November
2809,6094_EMRAP_2019_12_December_Written_Summary.pdf,6094,474,Written Summary,2019,12_December
2810,6095_EMRAP_2019_12_December_Track01_Intro_EMOPN122019_FINAL_2.mp3,6095,475,Monthly Introduction,2019,12_December
2811,6096_EMRAP_2019_12_December_Track02_Heart_EMINT091119_FINAL.mp3,6096,1,Pediatrics,2019,12_December
2811,6096_EMRAP_2019_12_December_Track02_Heart_EMINT091119_FINAL.mp3,6096,16,Cardiology,2019,12_December
2812,6097_EMRAP_2019_12_December_Track03_PP_OuchP1_EMPED071419_FINAL.mp3,6097,1,Pediatrics,2019,12_December
